row_id,section,page_slug,provider_or_product,source_url,metric_key,metric_label,metric_value_text,value_numeric,value_min,value_max,unit,tier,source_type,verification_date,is_headline,confidence,figure_status,notes
business-mobiles-deals__return_window,Business Mobiles,business-mobiles-deals,"BusinessMobiles.com Review: Business Contracts Across EE, O2, Vodafone and Three",https://compare100.com/business-mobiles-deals/,,Return window,"7 days from activation or despatch, whichever is earlier",,,,,,own_review,2026-09-06,false,high,current,
business-mobiles-deals__delivery,Business Mobiles,business-mobiles-deals,"BusinessMobiles.com Review: Business Contracts Across EE, O2, Vodafone and Three",https://compare100.com/business-mobiles-deals/,delivery,Delivery,Free next working day to most of the UK; the network pages quote free 48-hour delivery,,,,,,own_review,2026-09-06,false,high,current,
business-mobiles-deals__contact_phone,Business Mobiles,business-mobiles-deals,"BusinessMobiles.com Review: Business Contracts Across EE, O2, Vodafone and Three",https://compare100.com/business-mobiles-deals/,contact_phone,Contact,"0800 999 2999, Monday to Friday 8.30am to 5.30pm",,,,,,own_review,2026-09-06,false,high,current,
carphone-warehouse-new-phone-contract-deals__handset_deals_listed,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,Handset deals listed,"131 — iD Mobile 100, Vodafone 31",,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-new-phone-contract-deals__price_from,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,price_from,Cheapest pay monthly deal,"£11.99 a month, £5.00 up front (Samsung Galaxy A16 4G)",11.99,,,GBP_per_month,,own_review,2026-09-04,false,high,current,
carphone-warehouse-new-phone-contract-deals__price_at_end_of_that_contract,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,Price at end of that contract,"£15.59 a month, after two April increases",15.59,,,GBP_per_month,,own_review,2026-09-04,false,high,current,
carphone-warehouse-new-phone-contract-deals__id_mobile_annual_increase,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,iD Mobile annual increase,£1.80 each April on phone contracts taken from 11 March 2026,1.8,,,GBP,,own_review,2026-09-04,false,high,current,
carphone-warehouse-new-phone-contract-deals__vodafone_annual_increase,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,Vodafone annual increase,£2.50 each 1 April on airtime; device plans unaffected,2.5,,,GBP,,own_review,2026-09-04,false,high,current,
carphone-warehouse-new-phone-contract-deals__minimum_term,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,Minimum term,24 months on every handset deal listed,,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-new-phone-contract-deals__sim_only_from,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,SIM-only from,"£6.00 a month, 10GB, one-month rolling",6,,,GBP_per_month,,own_review,2026-09-04,false,high,current,
carphone-warehouse-new-phone-contract-deals__trade_in,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,Trade-in,Up to £200 against a Galaxy S26 FE; quote valid 21 calendar days,,,,,,own_review,2026-09-04,false,medium,current,
carphone-warehouse-new-phone-contract-deals__free_upgrade_window,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,Free upgrade window,Up to 75 days before the contract ends,,,,,,own_review,2026-09-04,false,medium,current,
carphone-warehouse-new-phone-contract-deals__airtime_seller_id_deals,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,Airtime seller (iD deals),"Currys Group Limited, Currys Newark Campus, Newark NG24 2NH",,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-new-phone-contract-deals__retailer,New Phone Contract,carphone-warehouse-new-phone-contract-deals,Carphone Warehouse New Phone Contract Deals: The Real 24-Month Cost,https://compare100.com/carphone-warehouse-new-phone-contract-deals/,,Retailer,"Currys Retail Limited, company 02142673",,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-phones__operator,Just Phones,carphone-warehouse-phones,"Carphone Warehouse Phones: Prices, Networks and the Small Print",https://compare100.com/carphone-warehouse-phones/,operator,Operated by,"Currys Retail Limited, company 02142673, Newark NG24 2NH",,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-phones__legal_entity,Just Phones,carphone-warehouse-phones,"Carphone Warehouse Phones: Prices, Networks and the Small Print",https://compare100.com/carphone-warehouse-phones/,legal_entity,Former company name,The Carphone Warehouse Limited until 4 October 2021,,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-phones__pay_monthly_handsets,Just Phones,carphone-warehouse-phones,"Carphone Warehouse Phones: Prices, Networks and the Small Print",https://compare100.com/carphone-warehouse-phones/,,Pay monthly handsets,From £14.99 a month; 110 Vodafone and 139 iD Mobile deals listed,14.99,,,GBP_per_month,,own_review,2026-09-04,false,high,current,
carphone-warehouse-phones__sim_only,Just Phones,carphone-warehouse-phones,"Carphone Warehouse Phones: Prices, Networks and the Small Print",https://compare100.com/carphone-warehouse-phones/,,SIM only,"From £6 a month; 72 plans over 1, 12 and 24 months",6,,,GBP_per_month,,own_review,2026-09-04,false,high,current,
carphone-warehouse-phones__delivery,Just Phones,carphone-warehouse-phones,"Carphone Warehouse Phones: Prices, Networks and the Small Print",https://compare100.com/carphone-warehouse-phones/,delivery,Delivery,"Free next-day to mainland UK, order by 8pm, seven days a week",,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-phones__cancelling_an_online_order,Just Phones,carphone-warehouse-phones,"Carphone Warehouse Phones: Prices, Networks and the Small Print",https://compare100.com/carphone-warehouse-phones/,,Cancelling an online order,"14 calendar days from the day after delivery, then 14 days to return",,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-phones__refurbished_stock,Just Phones,carphone-warehouse-phones,"Carphone Warehouse Phones: Prices, Networks and the Small Print",https://compare100.com/carphone-warehouse-phones/,,Refurbished stock,"12-month Currys guarantee, battery at 80% capacity or better",80,,,percent,,own_review,2026-09-04,false,high,current,
carphone-warehouse-phones__contact_phone,Just Phones,carphone-warehouse-phones,"Carphone Warehouse Phones: Prices, Networks and the Small Print",https://compare100.com/carphone-warehouse-phones/,contact_phone,Sales line,"0330 678 1447, Monday 9am–5.30pm, Tuesday to Friday 9am–7pm, Saturday 9am–5.30pm",,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-phones__parent,Just Phones,carphone-warehouse-phones,"Carphone Warehouse Phones: Prices, Networks and the Small Print",https://compare100.com/carphone-warehouse-phones/,,Parent,"Currys plc, £9,254m revenue and 691 stores in the year to 2 May 2026",,,,,,own_review,2026-09-04,false,high,current,
carphone-warehouse-sim-only__price_from,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,price_from,Cheapest SIM-only plan,"£6.00 a month — 20GB, unlimited minutes and texts, iD Mobile, 24-month term",,,,,,own_review,2026-09-16,true,medium,current,
carphone-warehouse-sim-only__sim_only_plans_listed,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,,SIM-only plans listed,"14, across iD Mobile, Vodafone and VOXI",,,,,,own_review,2026-09-16,false,high,current,
carphone-warehouse-sim-only__upfront_cost,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,,Upfront cost,£0.00 on every SIM-only plan listed,0,,,GBP,,own_review,2026-09-16,false,high,current,
carphone-warehouse-sim-only__price_from__dup2,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,price_from,Cheapest plan,"£6.00 a month (20GB, 24 months, iD Mobile)",6,,,GBP_per_month,,own_review,2026-09-16,false,high,current,
carphone-warehouse-sim-only__price_from__dup3,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,price_from,Cheapest no-commitment plan,"£6.00 a month (10GB, rolling month, iD Mobile)",6,,,GBP_per_month,,own_review,2026-09-16,false,high,current,
carphone-warehouse-sim-only__dearest_plan,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,,Dearest plan,"£23.00 a month (unlimited data, 24 months, Vodafone)",,,,,,own_review,2026-09-16,false,medium,current,
carphone-warehouse-sim-only__terms_available,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,,Terms available,"1 month, 12 months, 24 months",,,,,,own_review,2026-09-16,false,high,current,
carphone-warehouse-sim-only__vodafone_sim_only_price_rises,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,,Vodafone SIM-only price rises,Stepped in pounds and pence each 1 April,,,,,,own_review,2026-09-16,false,high,current,
carphone-warehouse-sim-only__cashback_method,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,,Cashback method,"Cheque, claimed within 28 or 60 days of purchase",,,,,,own_review,2026-09-16,false,high,current,
carphone-warehouse-sim-only__network_size,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,network_size,Retailer's own network,"iD Mobile, 2.6m subscribers, running on Three",,,,,,own_review,2026-09-16,false,high,current,
carphone-warehouse-sim-only__roaming_included_id,SIM Only,carphone-warehouse-sim-only,Carphone Warehouse SIM Only,https://compare100.com/carphone-warehouse-sim-only/,,Roaming included (iD),"50 destinations, up to 30GB",,,,,,own_review,2026-09-16,false,medium,current,
game-over-bean-bags__price_from,Gaming and Accessories,game-over-bean-bags,Game Over Bean Bags,https://compare100.com/game-over-bean-bags/,price_from,"Cheapest gaming seat, delivered","£39.99 delivered — Mini Gaming Bean Bag, 51 x 47 x 46cm, free mainland UK delivery, checked 18 September 2026",39.99,,,GBP,,own_review,2026-09-18,true,high,current,
game-over-bean-bags__who_you_are_buying_from,Gaming and Accessories,game-over-bean-bags,Game Over Bean Bags,https://compare100.com/game-over-bean-bags/,,Who you are buying from,"Game Over Ltd, company number 12467164, incorporated 17 February 2020, SIC 13921 — manufacture of soft furnishings",,,,,,own_review,2026-09-18,false,high,current,
game-over-bean-bags__price_range,Gaming and Accessories,game-over-bean-bags,Game Over Bean Bags,https://compare100.com/game-over-bean-bags/,,Price range,£22.99 for a printed gaming cushion up to £109.99 for the Gaming Lounger; 28 products listed on 18 September 2026,,,,,,own_review,2026-09-18,false,medium,current,
game-over-bean-bags__classic_chair,Gaming and Accessories,game-over-bean-bags,Game Over Bean Bags,https://compare100.com/game-over-bean-bags/,,Classic chair,"£74.99 against a £84.97 comparison price, L83cm x W60cm x H83cm",74.99,,,GBP,,own_review,2026-09-18,false,high,current,
game-over-bean-bags__filling,Gaming and Accessories,game-over-bean-bags,Game Over Bean Bags,https://compare100.com/game-over-bean-bags/,,Filling,"Fire-retardant EPS polystyrene beads; a Classic chair takes 12 cubic feet, a Lounger 15",,,,,,own_review,2026-09-18,false,high,current,
game-over-bean-bags__replacement_beads,Gaming and Accessories,game-over-bean-bags,Game Over Bean Bags,https://compare100.com/game-over-bean-bags/,,Replacement beads,"£19.99 for 5 cubic feet, £29.99 for 10 cubic feet",19.99,,,GBP,,own_review,2026-09-18,false,high,current,
